"indicator ",reporter_code,reporter_name,year,classification_version,product_code,partner_code,partner_name,value,adb.source
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854040,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854040,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854040,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854040,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854060,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854060,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854060,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854060,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854060,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854071,A000,World,1.85,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854071,A000,World,1.85,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854071,A000,World,1.85,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854071,A000,World,1.85,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854071,A000,World,1.85,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854079,A000,World,3.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854079,A000,World,3.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854079,A000,World,3.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854079,A000,World,3.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854079,A000,World,3.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854081,A000,World,4.2,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854081,A000,World,4.2,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854081,A000,World,4.2,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854081,A000,World,4.2,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854081,A000,World,4.2,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854089,A000,World,3.7,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854089,A000,World,3.7,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854089,A000,World,3.7,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854089,A000,World,3.7,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854089,A000,World,3.7,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854091,A000,World,3.6,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854091,A000,World,3.6,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854091,A000,World,3.6,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854091,A000,World,3.6,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854091,A000,World,3.6,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854099,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854099,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854099,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854099,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854099,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854110,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854110,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854110,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854110,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854110,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854121,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854121,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854121,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854121,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854121,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854129,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854129,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854129,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854129,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854129,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854130,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854130,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854130,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854130,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854130,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854140,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854140,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854141,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854141,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854141,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854142,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854142,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854142,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854143,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854143,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854143,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854149,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854149,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854149,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854150,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854150,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854151,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854151,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854151,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854159,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854159,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854159,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854160,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854160,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854160,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854160,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854160,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854190,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854190,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854190,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854190,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854190,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854231,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854231,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854231,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854231,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854231,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854232,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854232,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854232,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854232,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854232,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854233,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854233,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854233,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854233,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854233,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854239,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854239,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854239,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854239,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854239,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854290,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854290,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854290,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854290,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854290,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854310,A000,World,1.9,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854310,A000,World,1.9,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854310,A000,World,1.9,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854310,A000,World,1.9,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854310,A000,World,1.9,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854320,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854320,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854320,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854320,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854320,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854330,A000,World,1.3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854330,A000,World,1.3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854330,A000,World,1.3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854330,A000,World,1.3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854330,A000,World,1.3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854340,A000,World,2.6,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854340,A000,World,2.6,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854340,A000,World,2.6,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854370,A000,World,0.646666666666667,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854370,A000,World,0.646666666666667,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854370,A000,World,0.723529411764706,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854370,A000,World,0.646666666666667,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854370,A000,World,0.646666666666667,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854390,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854390,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854390,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854390,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854390,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854411,A000,World,3.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854411,A000,World,3.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854411,A000,World,3.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854411,A000,World,3.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854411,A000,World,3.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854419,A000,World,3.9,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854419,A000,World,3.9,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854419,A000,World,3.9,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854419,A000,World,3.9,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854419,A000,World,3.9,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854420,A000,World,5.3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854420,A000,World,5.3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854420,A000,World,5.3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854420,A000,World,5.3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854420,A000,World,5.3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854430,A000,World,2.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854430,A000,World,2.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854430,A000,World,2.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854430,A000,World,2.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854430,A000,World,2.5,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854442,A000,World,0.866666666666667,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854442,A000,World,0.866666666666667,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854442,A000,World,0.866666666666667,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854442,A000,World,0.866666666666667,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854442,A000,World,0.866666666666667,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854449,A000,World,3.175,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854449,A000,World,3.175,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854449,A000,World,3.175,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854449,A000,World,3.175,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854449,A000,World,3.175,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854460,A000,World,3.46666666666667,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854460,A000,World,3.46666666666667,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854460,A000,World,3.46666666666667,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854460,A000,World,3.46666666666667,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854460,A000,World,3.46666666666667,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854470,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854470,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854470,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854470,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854470,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854511,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854511,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854511,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854511,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854511,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854519,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854519,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854519,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854519,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854519,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854520,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854520,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854520,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854520,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854520,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854590,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854590,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854590,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854590,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854590,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854610,A000,World,2.9,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854610,A000,World,2.9,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854610,A000,World,2.9,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854610,A000,World,2.9,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854610,A000,World,2.9,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854620,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854620,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854620,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854620,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854620,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854690,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854690,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854690,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854690,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854690,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854710,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854710,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854710,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854710,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854710,A000,World,3,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854720,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854720,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854720,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854720,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854720,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854790,A000,World,4.6,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854790,A000,World,4.6,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854790,A000,World,4.6,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854790,A000,World,4.6,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854790,A000,World,4.6,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854800,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854800,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854800,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854810,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854810,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2020,HS17,854890,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2021,HS17,854890,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2023,HS22,854911,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2022,HS22,854911,A000,World,0,"WTO IDB"
MFN_applied_duty_simple_average_in_percentage,C840,"United States of America",2024,HS22,854911,A000,World,0,"WTO IDB"
